,nacelleOffset,WS1_90m_mean,ApparentPower_mean,WS1_90m_std,WD_Nacelle_mean,offset
7383,25.0184502747,4.62651866667,125.778935317,0.239943463248,22.524210557,25.0
7384,25.0210753906,4.89734533333,91.087119709,0.309175851595,26.454759158,25.0
7385,24.9877052734,6.40381866667,107.351502614,0.587092352109,29.079590406,25.0
7387,24.9543351563,6.11098733333,143.409184032,0.22820334265,30.381775218,25.0
7388,24.9543351563,6.16786093333,153.856461292,0.209004269276,30.679139225,25.0
7389,24.954415298,6.60816610407,163.663084776,0.343898045282,29.479151843,25.0
7390,24.9990066198,6.02405197333,214.886159377,0.306772324611,28.287513041,25.0
7391,25.0227572445,6.68188994666,166.448635653,0.456289709191,27.004671343,25.0
7392,24.9798388245,5.7937816,168.800836324,0.406729635361,30.740591375,25.0
7393,24.9960967456,6.05059298667,203.1707236,0.207264066908,25.701827732,25.0
7394,25.0288795487,6.05140546667,203.951226774,0.324785220539,23.645667524,25.0
7395,25.0055219369,6.77317522318,231.164882719,0.317622510963,27.914742214,25.0
7396,24.9828554831,6.757586,212.958233077,0.475143717184,27.849343477,25.0
7397,25.030107569,6.04328066667,252.987424809,0.356480458731,27.925190473,25.0
7398,25.0071489284,6.35811666667,235.84420479,0.232903932204,22.824488308,25.0
7400,24.9943792969,6.63909933333,260.860742278,0.234523214271,20.631121555,25.0
7401,25.0345124245,7.34494133333,300.283530127,0.381863986687,23.251761349,25.0
7402,24.9838343398,7.148592,360.246045306,0.267621601089,22.84863395,25.0
7403,24.9916207005,6.84729733333,340.946983565,0.285393599047,21.171778996,25.0
7404,25.0416313828,6.935316,310.968087887,0.198974476032,20.171744582,25.0
7406,24.9877497669,6.381814,284.746941249,0.281117172202,19.223933459,25.0
7409,24.9986357121,6.9876102535,298.65707448,0.461009351561,19.088940257,25.0
7412,24.968128138,6.71865466667,204.334500039,0.454849295531,29.631182721,25.0
7413,25.0381608906,6.47998866667,190.201655379,0.442046851918,28.552538251,25.0
7414,25.0288172578,6.60186066667,201.514081887,0.485588471111,27.176307938,25.0
7416,24.9675497227,7.372024,393.33911519,0.278581556759,20.46167094,25.0
7417,24.9673717487,7.80703933333,394.975102888,0.294076770899,20.028116793,25.0
7418,25.036381151,7.773186,387.041589883,0.254120098064,23.500334774,25.0
7419,25.0119097318,6.996252,401.735664104,0.28745560262,21.590608312,25.0
7420,25.0148907956,7.22797806667,395.24722518,0.294192715531,25.745962688,25.0
7421,25.0394956953,7.18075266667,366.477971405,0.340688883513,21.769148316,25.0
7422,24.9925995573,6.47998866667,296.635819052,0.209824069889,24.266184786,25.0
7423,25.0138229518,6.422438,206.952662433,0.29257153209,20.131072414,25.0
7424,25.0137339648,6.91331133333,211.298768816,0.240748654922,23.292231199,25.0
7425,25.0201855208,6.325956,280.520725022,0.271704254277,22.78612878,25.0
7426,25.0477714844,6.23285933333,291.618889592,0.156144927613,20.265845666,25.0
7427,25.0099965117,7.168904,271.442895776,0.395901201587,20.515885104,25.0
7428,25.0241454414,7.31447333333,319.257771222,0.233180741204,22.954253056,25.0
7429,24.982224471,7.16027580387,356.870962833,0.349717777405,21.054147391,25.0
7430,24.9752470964,7.84613993333,302.44011971,0.194745067648,21.292247777,25.0
7431,24.9543351563,7.752874,316.438208593,0.209605332197,22.983903117,25.0
7432,24.9589624792,7.47527666667,410.126763922,0.333699737899,20.69296112,25.0
7433,25.0133335234,7.31447333333,382.352747565,0.241159159153,23.367225959,25.0
7434,25.0209864036,7.43465266667,383.93407691,0.307236317759,21.003550616,25.0
7435,25.0298614468,7.2705553431,331.423739363,0.166479347867,21.232980321,25.0
7436,24.9637232826,6.615402,316.243655553,0.287231103898,21.326042198,25.0
7437,25.0011423073,6.579856,293.173176482,0.232096231058,25.069742892,25.0
7438,24.9600303229,6.65771866667,284.719930666,0.21618391558,25.844821119,25.0
7439,24.9859700273,6.76435666667,287.380507573,0.328504302731,25.467567408,25.0
7440,24.994023349,6.72728726667,258.846127339,0.262736831767,26.150089158,25.0
7441,24.9890400781,6.11098733333,281.618593571,0.602999536379,28.811807126,25.0
7442,24.9881502083,5.559178,255.999382973,0.420848852218,23.495952947,25.0
7444,24.9995850352,5.80461466667,197.361265461,0.81102238092,22.814538932,25.0
7445,25.0111978359,6.81175133333,214.342300017,0.317479715769,25.695695054,25.0
7446,25.0013647747,6.605246,251.98391951,0.522229387192,26.449554617,25.0
7447,25.0080832917,6.22778133333,305.678716914,0.299567959469,23.156930141,25.0
7448,25.0255692331,6.27686866667,349.249949213,0.633901970984,19.694547411,25.0
7449,25.0068992128,7.21183494997,277.698389869,0.61348770872,22.372255673,25.0
7450,24.9821435872,5.81984866667,242.753201617,0.283716028429,28.628256135,25.0
7451,24.9842347813,6.066978,193.762719976,0.183432508548,24.039157961,25.0
7452,25.0028330599,6.23116666667,186.255658169,0.215146992529,25.307410882,25.0
7453,24.9852581315,7.17059666667,219.022796908,0.302325939595,22.586275954,25.0
7454,25.0021656576,7.18583066667,298.858580786,0.354484325065,20.661531518,25.0
7455,25.0177139238,6.66390180546,275.598711775,0.242292921465,24.873343525,25.0
7459,25.0195181185,6.61150886667,263.374741431,0.599917586611,25.33410295,25.0
7463,-0.0219873356771,5.35131853333,139.724996661,0.238997405531,-0.766844745,0.0
7464,0.0549063130208,5.89243021333,155.768825306,0.295188938425,-0.418237681,0.0
7465,-0.00168940572917,5.84940262667,177.253578463,0.440863255765,-0.548103862,0.0
7466,0.0716447638021,6.10374272,175.149206144,0.243707213627,-2.376859573,0.0
7467,0.0863543114583,6.19721177333,176.912538517,0.594404205739,2.294214712,0.0
7468,0.0251846619792,6.25188490667,182.318723127,0.251338380248,0.091979845,0.0
7469,-0.0362895972315,5.83156070047,186.983377931,0.229628005855,-2.098444158,0.0
7470,25.0168485091,6.09575333333,246.690922916,0.327914665153,23.934683317,25.0
7471,25.0199630534,6.11098733335,208.885636041,0.747564917819,23.103975312,25.0
7472,25.0164480677,6.57139266666,165.00290506,0.366474061266,26.851929491,25.0
7473,25.0016317357,6.37504333333,239.158904383,0.180470167143,24.371445113,25.0
7474,24.9828999766,6.06528533333,246.560111228,0.205997421456,21.496618579,25.0
7475,-0.0148717032395,5.73321706196,201.288934232,0.342730217271,-2.206936356,0.0
7476,0.0495226007812,6.75596104,200.469789301,0.204519605759,-0.832056842,0.0
7477,0.0417985309896,5.97980566667,197.800299798,0.336832796239,-3.170210614,0.0
7478,0.0699540111979,5.38611976,203.207787644,0.385451803059,-3.163653218,0.0
7479,0.0604502018229,4.78904852,181.724328688,0.444849821937,-2.729155679,0.0
7480,0.0652466,5.02101156,162.116282384,0.339007531116,-5.716796611,0.0
7481,-0.0378181192708,5.0188788,112.147727991,0.185426672491,-0.874282953,0.0
7486,0.064071971875,5.32041044,108.0590148,0.159351283638,-4.736777735,0.0
7487,-0.0333687703125,4.92926902667,128.666702622,0.0933316086897,-4.736749565,0.0
7489,0.0330953135424,5.03327470981,108.423669077,0.25815629907,-5.198423168,0.0
7491,0.0359520864583,5.87408170667,113.625727784,0.226552042678,-0.111024386,0.0
7492,0.0584479947917,6.36881432,179.853930219,0.526304780693,1.706792917,0.0
7494,0.0427773877604,6.09280809333,258.992987673,0.373342584796,3.36303814,0.0
7495,-0.03977145757,5.75848865423,126.247892029,0.539671901902,-1.941495084,0.0
7500,0.0425905151042,6.13150245333,197.466482484,0.307257526075,4.670181107,0.0
7501,-0.0288037382813,6.56099969333,244.647892018,0.241717158756,5.084512789,0.0
7502,-0.00781170989583,6.29179798667,250.85484809,0.357561064499,0.20865007,0.0
7503,0.0390577320313,6.60561838667,231.420626527,0.162383531847,-4.291369468,0.0
7504,0.00247518489583,6.40584986667,217.913153312,0.133741255064,2.712375002,0.0
7505,0.0408730664062,6.27331406667,206.550023833,0.269191753307,0.523335686,0.0
7506,0.0599696721354,5.98210769333,221.727238374,0.184206279031,-0.016102934,0.0
7507,-0.0448302932292,5.88095393333,204.927212292,0.258977977858,-1.247296558,0.0
7508,-0.0408881700521,5.93725202667,195.33606076,0.284761768815,4.50356835,0.0
7515,-0.0271259394778,5.74143794137,172.215195449,0.192260104288,-0.51870592,0.0
7519,0.075177546875,6.16582973333,186.685697594,0.222742227615,0.534438306,0.0
7521,-0.0498847536458,6.98061176,357.517357331,0.257149264742,5.862872876,0.0
7522,0.0346350791667,6.31840670667,370.721963134,0.379280110126,3.279840183,0.0
7523,-0.0339916791667,6.02652326667,353.267483599,0.192434735564,0.444099084,0.0
7524,0.0692421153646,5.09332228,264.853771917,0.332582980467,-4.124827245,0.0
7525,-0.0215868942708,4.38348558667,187.795486998,0.235772354549,5.622232258,0.0
7526,0.0773488291667,4.53078144,140.612328272,0.289623746445,1.757560859,0.0
7527,0.0167575950521,4.44740068,84.6505298907,0.244794662576,-2.094937623,0.0
7528,0.0424659333333,4.54862214667,73.2131162266,0.223488809364,-5.595332206,0.0
7530,0.0100835716146,5.95786870667,215.706859579,0.302553776018,0.089960119,0.0
7531,0.0431333356771,5.37972148,217.215711652,0.284216201424,0.59707067,0.0
7532,-0.0163366625,5.43669664,190.201248322,0.361539512673,4.389689126,0.0
7533,0.007262684375,4.81129016,150.847190408,0.578028685225,1.371301729,0.0
7535,0.0712280901274,4.72113546302,81.0075694759,0.246552432198,-4.805728338,0.0
7536,0.0359342890626,5.42251209333,154.297694792,0.282516482989,0.399300331,0.0
7537,0.0673466927083,5.7536654,171.408123111,0.298703399937,1.941833009,0.0
7538,0.060227734375,5.90817201333,189.418025243,0.171027476309,-0.681908679,0.0
7539,-0.0226992315104,4.66582238667,87.0922553004,0.253248473189,-4.395176949,0.0
7540,0.0586081713542,5.36499528,211.613472258,0.351649675649,-4.569968782,0.0
7541,0.0249532958333,5.56164929333,209.276899625,0.463030800401,-3.72497924,0.0
7542,0.0232002523438,6.09026909333,237.912745279,0.206308266577,1.311733762,0.0
7543,0.0462478799479,5.95709008,261.323278274,0.295574895202,2.164775795,0.0
7544,0.0282191179687,5.44248556,292.319637651,0.213549388944,3.379533205,0.0
7545,0.0385594049479,5.47999505333,257.991819064,0.214097760279,-1.670614011,0.0
7546,-0.0371774130208,5.29657769333,218.359319433,0.390291879998,1.968682501,0.0
7547,0.0705769200521,5.51354370667,218.24606441,0.363554194312,-3.757156059,0.0
7549,-0.0144643384652,5.63016837225,211.375693705,0.21090719582,-4.38493159,0.0
7550,0.0522278049479,4.64534112,100.678776926,0.361871927744,-5.676010874,0.0
7551,0.0207442117174,4.82249561334,99.4536497816,0.297348323536,-2.343203035,0.0
7552,-0.0386634955727,4.86643724,92.24994275,0.214867048656,-1.297096352,0.0
7553,0.0521032231773,5.20744186667,118.003411722,0.128840985041,-3.93372678,0.0
7554,-0.023366633854,5.60237485334,143.066038782,0.343129065178,2.539583953,0.0
7555,-0.000732199887575,5.47011508994,155.840432766,0.140318593701,-0.32218669,0.0
7556,0.0277919804687,6.0832276,187.724271302,0.464007875002,1.156253784,0.0
7557,-0.0395355679688,5.42386622667,198.153327354,0.295877001678,3.586212104,0.0
7558,0.00267095625,5.52302264,180.732773857,0.146820917462,-2.345806016,0.0
7559,0.0427061981771,6.4767726,139.629790186,0.25351572568,-3.522102825,0.0
7560,-0.0329505315104,5.49255464,163.644666932,0.342703256207,-1.672774276,0.0
7561,-0.00117328125,6.56628081333,180.389018524,0.472664866065,-0.652440395,0.0
7562,0.02958061875,6.51655026667,266.9241143,0.137944208764,-3.110718707,0.0
7563,0.0569263174479,6.30066756,292.903802705,0.256484431631,-3.872225279,0.0
7564,-0.0509703947917,6.15323629333,278.245638864,0.39300372736,-3.411527039,0.0
7565,0.0358186059896,5.85966018667,255.767124436,0.230711863001,1.506955918,0.0
7569,-0.0361025999104,5.75266368913,183.082636055,0.493225813728,3.168077573,0.0
7570,0.0812998510417,6.05465538667,217.651239073,0.293054644522,0.060212941,0.0
7571,0.0375449533854,5.74848584,259.14468953,0.264120043776,-2.4236575,0.0
7572,-0.0312686776042,5.571873,259.48853822,0.465083322981,-3.801011591,0.0
7573,0.0429909565104,5.99720628,243.247137487,0.222652054636,-5.41412187,0.0
7574,0.0867013606771,5.75691532,202.31745706,0.22079220004,0.370352859,0.0
7583,24.9989176328,6.25185105333,279.421297509,0.539140523426,21.46026782,25.0
7585,25.0210753906,6.6016914,282.336826771,0.244282209314,21.326417107,25.0
7586,24.9804973281,5.87563896,243.993281715,0.420050345767,21.597237218,25.0
7587,24.9957407977,5.94781426667,216.493438245,0.55387100536,19.251893491,25.0
7593,0.00484223854167,5.62404098667,190.721107113,0.278829768568,-2.779200179,0.0
7596,25.0321364721,6.26342889333,211.705527427,0.51466350245,20.1743598,25.0
7597,24.9811558318,5.87790713333,222.039218397,0.373607189321,21.088447926,25.0
7598,25.0416669776,6.10005270667,206.451586497,0.38898258991,23.77446588,25.0
7600,24.9994070612,5.89672958667,192.871667381,0.29283376273,23.661966072,25.0
7601,25.0227216497,5.53856132,203.902692348,0.308803438592,22.58025653,25.0
7602,25.0146950242,5.297661,205.383024816,0.416558097762,24.76103989,25.0
7603,24.9917096875,5.24732109333,184.361092243,1.01296649098,21.547452647,25.0
7604,24.969747701,6.36573366667,166.697954959,0.598419493411,21.521661293,25.0
7605,25.0144280633,5.36353958667,213.447128916,0.23031145655,21.712964424,25.0
7607,25.0328038745,6.02489830667,153.041045806,0.272625680159,24.147390575,25.0
7608,24.9922881029,6.00566961333,172.55328584,0.290724545644,22.116632912,25.0
7610,25.0176671893,6.01599488,152.742766698,0.287432191106,21.549345753,25.0
7615,24.9674786694,4.39747639574,153.86968721,0.279774931772,26.015408576,25.0
7616,25.0035805505,5.64228793333,136.704572108,0.471766505846,22.554013695,25.0
7617,25.0192689549,6.28607677333,141.633614594,0.323299187307,23.665987656,25.0
7618,24.9695786258,5.60345816,157.057576101,0.326256668033,26.583926566,25.0
7619,25.0130932586,4.80878501333,107.836774339,0.537719936747,25.158185942,25.0
7620,24.9603684734,5.83701230667,159.469760497,0.272369380973,19.533830037,25.0
7622,25.0372621221,6.08837330667,174.591276958,0.252664987953,21.580201494,25.0
7623,24.9822859664,5.72309584,197.48359495,0.234846795424,22.416361921,25.0
7630,24.9674073435,6.06057972,127.506293064,0.415786667604,25.14718528,25.0
7631,24.9797854323,5.87743318666,182.845151552,0.360051025279,22.127298811,25.0
7632,25.0210753906,5.63842865333,191.748379085,0.389216974838,25.162085874,25.0
7633,25.0210753906,5.20639241334,172.12835546,0.303735768197,24.002152615,25.0
7634,25.0154425148,5.65796202666,148.056945941,0.331144897613,19.375060504,25.0
7635,25.0259930921,6.1110392072,116.413084312,0.330602585529,24.592886007,25.0
7638,25.0142322919,4.48690752,86.4577155304,0.34980028984,30.608347562,25.0
7639,24.9773649865,5.14704752,158.382692518,0.468557082841,26.155241758,25.0
7640,25.0210753906,4.45173390667,85.1747260261,0.480661217305,28.968502524,25.0
7641,25.0130665625,4.37972786667,77.0038328895,0.353518771291,24.965190861,25.0
7642,25.0210753906,4.82087065333,79.6576612283,0.464784053436,29.968113649,25.0
7645,24.9754695638,5.02720672,97.4725287278,0.25113399215,26.538359476,25.0
7646,25.0119008331,5.32338953333,86.8442557939,0.619100774422,28.444614153,25.0
7647,24.9589535805,5.09575972,107.563610312,0.524014948912,20.856149144,25.0
7648,24.9545843198,4.69703516,127.738037635,0.317851578507,23.528595367,25.0
7649,25.0002563555,4.90823869913,96.7284732619,0.623733279231,19.079390088,25.0
7650,25.0075849646,4.94284421333,145.170984293,0.241745417365,22.732008533,25.0
7651,25.0380096128,4.90723050667,88.6726779266,0.359429285949,19.878293316,25.0
7652,24.9849555758,3.76075352,66.4650749075,0.27092508091,24.245482674,25.0
7653,25.0144013672,4.20558632,52.2207783729,0.285523049115,24.533860182,25.0
7654,25.0203817546,4.43675393071,92.5325158546,0.25555083929,21.569421481,25.0
7655,24.9769734438,3.90940350667,79.4934525252,0.252137099611,22.122823073,25.0
7656,25.0367015042,3.94010848,53.5656498658,0.507774619528,25.808563396,25.0
7657,25.034672601,4.05057190667,69.865468837,0.493456406568,30.86301234,25.0
7658,25.018913007,3.89572676,58.8957672197,0.329858348374,23.718903766,25.0
7659,24.9969065271,4.57245489333,66.3290387324,0.462332721588,27.684137753,25.0
7662,24.9752204003,3.39232769333,61.4941484378,0.312658794084,22.808221257,25.0
7663,25.0210753906,4.53740049967,59.6291872369,0.30545354366,26.127777429,25.0
7666,-0.0344010192708,3.95513936,71.9378256755,0.319554805039,2.248570837,0.0
7667,0.0245172596354,3.98689378667,56.9056798642,0.228946053816,0.607126234,0.0
7669,0.0220090437896,4.27797725817,75.8529173783,0.169889972653,0.88707171,0.0
7670,0.0256704324721,4.20399816789,90.648296352,0.17555279309,0.695658885,0.0
7672,0.0328642382813,4.28114696,106.203408923,0.260260363029,3.911358962,0.0
7673,-0.00798968385417,3.97490970667,70.1426512364,0.430300109609,-1.556715106,0.0
7675,-0.0485588476562,4.36517093333,109.53170453,0.15595422033,4.026393836,0.0
7680,0.00839281901042,3.59033584,67.8751591304,0.23832235892,-1.417794038,0.0
7681,0.00263536145833,3.14144064,51.0517726794,0.0852196772238,0.82306621,0.0
7682,0.0137320377604,4.66375733333,95.9039474023,0.140945604172,-2.419227546,0.0
7683,0.0215539932292,4.40586264,100.039804197,0.148382615282,-0.542383074,0.0
7684,-0.007259990625,4.09156829333,84.1539903097,0.138006945538,-4.129050443,0.0
7690,0.0591687893229,4.86768981333,83.7249381612,0.286317979179,-4.625317472,0.0
7694,25.018325693,4.76592669333,56.9132106743,0.297814239749,27.491758308,25.0
7695,0.00287562630208,5.87888888,137.1120053,0.16150856569,-0.517284858,0.0
7697,25.0101299922,8.55299753333,551.672632297,0.366888890992,23.72447493,25.0
7698,24.998294724,8.45719259999,416.496821461,0.245693560849,24.45234026,25.0
7699,25.0078163307,7.79383653333,391.46287939,0.429903224854,25.159169332,25.0
7700,25.0209864036,7.75507446668,433.852412435,0.681181891534,23.311439115,25.0
7701,25.0208974167,8.75256293333,500.717238613,0.524275449389,27.281889211,25.0
7702,24.9903454975,8.70396747832,571.523912761,0.375159836601,27.666761475,25.0
7703,24.9951529678,8.07454381746,544.693812524,0.709306284918,27.093249462,25.0
7704,24.9815829693,8.33376334667,257.413973686,0.61277343067,28.252901191,25.0
7705,24.9889955846,8.11320888,354.23007864,0.353102100736,29.016701386,25.0
7706,24.9880968161,7.97061864,361.013192384,0.42570616695,27.53443617,25.0
7707,25.0006617776,8.01469568,352.989751597,0.45089654853,29.08153872,25.0
7708,24.9859166352,7.32317364,372.728420616,0.327372050554,26.593918092,25.0
7709,24.9689735143,7.74698352,319.65998595,0.286163730445,26.540364976,25.0
7710,25.0045505086,7.63374412,294.680947419,0.187824262441,24.790052474,25.0
7711,24.9809689591,7.36031074667,302.632679625,0.255068703311,26.278087175,25.0
7712,25.0336492508,7.01470206667,225.44209382,0.368434769128,24.981207838,25.0
7713,24.9979298773,6.72576386667,164.517133674,0.446987886561,24.049591611,25.0
7715,24.9925283677,8.20440976,301.499332849,0.368543822199,25.451642428,25.0
7716,25.0015735473,5.82009450366,124.469362919,0.225256106237,23.940771642,25.0
7717,25.0120521109,6.09026909333,121.068634156,0.348134679997,27.704167286,25.0
7718,24.9893871273,6.24518194667,104.496374676,0.298929121308,20.698862722,25.0
7720,25.0094625898,6.52975306667,92.3633927688,0.460035796382,23.886711398,25.0
7721,25.0119453266,6.31519064,74.8771770724,0.484853635236,21.166589769,25.0
7722,25.0040521815,6.52880517333,133.208661265,0.439002613873,25.005150746,25.0
7724,25.0056628458,4.93004765333,97.6049543406,0.227509143613,29.328940803,25.0
7725,25.0141788997,4.40762301333,79.8299546104,0.495827752542,26.884247072,25.0
7726,25.0190286901,4.56802010667,58.9089677202,0.255645645951,23.9586649,25.0
7728,0.94262167123,12.4714287342,611.532379165,0.474531958753,-3.229832737,0.0
7729,-0.0130352455729,11.4128255733,1582.73086525,0.641089303263,-0.544237903,0.0
7730,0.0535804070312,11.9965924533,1568.41793565,0.47930330861,1.541743638,0.0
7731,-0.00703752317708,12.1650804933,1128.11507165,0.299623293217,-5.274344843,0.0
7732,0.0610019210938,10.9170096533,1264.86803309,0.537766001793,5.391746862,0.0
7733,-0.0367057820313,10.5820986267,1356.87757236,0.504095106068,1.853526071,0.0
7734,0.0507150263021,10.1273129467,1357.9728899,0.487921629425,4.244639418,0.0
7735,0.0705947174479,10.4361569067,1233.23783462,0.296742916809,2.546109266,0.0
7737,-0.00129786302083,9.92527625333,971.246993531,0.338429192346,5.014110742,0.0
7738,0.0257719760417,9.73911677333,969.916217462,0.78735039425,4.139442528,0.0
7740,-0.00354725676493,9.67017639093,1169.65706614,0.418939618902,2.546606605,0.0
7741,0.0586437661458,11.6837876533,1326.07190274,0.643059813126,-3.975931431,0.0
7743,0.0540205813312,9.77156337775,1074.73366827,0.430421402154,3.953539027,0.0
7744,-0.00857699791667,8.61972245333,617.643486461,0.27258889773,-3.493639026,0.0
7745,0.00915810703125,8.89992649333,623.306758093,0.330569051036,-5.762044358,0.0
7749,0.0214294114583,8.37354101333,596.007445532,0.531028010117,0.347538578,0.0
7753,0.0220256242187,9.31141376,480.352409129,0.593849128708,-4.977808203,0.0
7757,-0.00145803958333,9.70235205333,920.005850924,0.312163510911,5.697829711,0.0
7758,0.000357294791666,9.41764552,886.924343021,0.333171145758,5.675269595,0.0
7759,0.0335049445312,9.22082224,774.01509928,0.489379729426,-2.887843158,0.0
7760,-0.00350474010417,8.89362977333,680.463432889,0.243125570444,-2.61870104,0.0
7761,0.0448343505371,9.962064497,799.927014066,0.442830037632,3.898957122,0.0
7764,-0.0231619638021,9.77666012,1027.63281833,0.326171246089,2.162030407,0.0
7765,0.00568761484375,10.2692938267,1129.3971331,0.285776915689,2.350053514,0.0
7766,0.0787459247396,9.59757598667,951.944462769,0.337190344515,2.420581837,0.0
7767,-0.00232121328125,8.69284565333,712.936477531,0.542951248598,3.097360272,0.0
7768,0.0747415106771,8.61467830667,676.322530542,0.539182715184,-5.270125755,0.0
7770,0.0649529429688,8.68499168,589.101485322,0.375227429994,-3.829100597,0.0
7771,0.0826969466146,8.58949142667,590.476312414,0.646099325222,-2.597987423,0.0
7772,0.086923828125,9.59500313333,581.035426996,0.586004069364,3.006878155,0.0
7773,0.0867458541667,8.77629412,640.881212609,0.288133500119,0.389973613,0.0
7774,-0.0265345703125,9.05558412,696.321496113,0.407583976151,-1.102686709,0.0
7775,-0.00107176841853,9.1009593529,831.695339754,0.204673050284,0.22033557,0.0
7776,-0.00574721197917,10.03726308,1039.34514471,0.271790680662,0.974675804,0.0
7777,0.0106352908854,9.70475564,1029.06194265,0.309380814697,1.819512248,0.0
7778,-0.00515989791667,9.75773610667,1028.37382491,0.303744937338,3.17139683,0.0
7779,0.0417807335937,9.82466414667,961.613679199,0.277868055123,3.471494971,0.0
7780,-0.0346768789063,10.2564634133,956.924084252,0.458705398496,4.560322985,0.0
7781,0.0724730778439,8.82298215189,785.812746238,0.270182526581,0.641796592,0.0
7782,0.0715735742187,7.97220974667,635.809685528,0.484833864672,-1.085548451,0.0
7783,-0.0169595713542,8.59362153333,563.575733263,0.465088747757,-0.598408021,0.0
7784,-0.00454588776042,8.60824617333,515.178447726,0.62788464955,4.802438332,0.0
7785,0.0383191401034,9.32928832,802.998378088,0.289050469094,1.037470971,0.0
7786,0.0552533622396,8.76864326667,535.284502481,0.393180492058,2.677723425,0.0
7787,-0.0468858924479,9.06770361333,630.960103529,0.59722928158,-2.355270212,0.0
7788,-0.0290084083333,8.920814,602.867614059,0.259810309024,-0.327118193,0.0
7789,-0.0169506726563,8.306376,547.439920972,0.518551873388,1.747411817,0.0
7790,0.0653177895833,8.3251646,563.68553658,0.232180152966,-2.131423062,0.0
7791,-0.0325055966146,8.1433722,495.923028948,0.474228408376,2.828512948,0.0
7792,0.0475648872396,9.03770956,502.102620584,0.503129721238,5.518144795,0.0
7794,0.0148497177806,8.43075820547,644.584056665,0.31423785268,1.868304842,0.0
7795,-0.0322297369785,9.03957149334,951.382534283,0.24764450537,1.253531801,0.0
7796,0.039413679947,9.13307439999,858.489079221,0.302684383509,2.575853689,0.0
7797,-0.0417602424482,9.07132592,796.98887515,0.386102278979,0.818086421,0.0
7798,0.0632265955729,8.16138217333,816.208241003,0.280721614446,-2.093637862,0.0
7799,0.0677649315104,7.59308626667,659.776119951,0.421603817283,-2.178094766,0.0
7800,0.0197300625104,8.20485998001,590.557232765,0.442819242347,-1.176100155,0.0
7801,-0.0594597526042,9.649507,939.917939132,0.385278930949,0.511500853,0.0
7802,-0.0509259013021,8.50719397333,903.766290731,0.283727499714,4.147257463,0.0
7806,0.0285216736979,7.74569709333,677.281840767,0.394783455931,-4.090754908,0.0
7811,-0.0134356869792,9.53504888,715.744408913,0.323348929668,-2.08842498,0.0
7812,0.0803298929688,9.45329308,832.050118054,0.226215834018,-2.655574782,0.0
7813,-0.00689514401042,9.5667356,809.660963484,0.479009801334,0.416295663,0.0
7814,0.0399429773495,9.28615899266,779.908880735,0.500166226489,-2.739674917,0.0
7815,0.0665369111979,8.43024534667,737.663728062,0.526229246039,-2.303701314,0.0
7820,0.013949762398,9.28375736842,794.242409058,0.268103146666,-4.41172474,0.0
7821,0.0339676768229,10.4159126133,986.862929211,0.374020169448,-1.929259298,0.0
7822,-0.0222987901042,9.82994526667,1100.33591964,0.519509675895,-1.990796344,0.0
7823,0.0348842427083,9.46172256,966.149651441,0.404720244513,-4.427839417,0.0
7824,-0.0260807367188,9.90597985333,922.177631874,0.25611799022,0.512917321,0.0
7825,-0.0295067354167,8.91620994667,806.028425204,0.219496330424,-4.897398901,0.0
7826,0.0584479947917,9.22021288,850.291898518,0.326213303331,-0.794464904,0.0
7827,-0.0318737890625,9.1945182,791.709693407,0.520134902503,-1.214962189,0.0
7828,0.0373936755208,9.10653338667,800.005779236,0.40404541129,-2.103253907,0.0
7829,0.0662610515625,9.15606081333,753.658204402,0.293188830443,-2.988824397,0.0
7831,-0.0165146364583,8.32523230667,746.50997034,0.31698635387,3.297607284,0.0
7835,0.0411222299479,9.22606950667,939.793274711,0.356210786276,2.457155336,0.0
7836,-0.0404432351563,9.00622596,863.739944636,0.313425772618,4.225308983,0.0
7837,0.0360410734375,9.72855453333,795.464155624,0.372428341979,-0.931688668,0.0
7838,-0.0145302268229,9.98360554667,998.757626779,0.566283098797,-2.67672113,0.0
7839,0.0159389148437,10.3939079467,1064.32650688,0.212949530418,-0.195107925,0.0
7841,25.0174358232,9.66511338667,731.138120946,0.419576266557,25.932670798,25.0
7842,24.9916562953,9.48233924,817.241901917,0.327322443084,26.835833783,25.0
7843,24.9911223734,9.7139976,822.840788736,0.204602588899,24.865253007,25.0
7845,24.9853115237,9.34387910667,755.487548311,0.359512001981,25.42024633,25.0
7846,24.9919944458,9.08882809333,709.39828644,0.292516514925,23.86243429,25.0
7847,24.9956251146,9.42725986667,826.707818595,0.411053480649,21.812514117,25.0
7848,24.9791180299,9.85374416,838.490192704,0.168758111731,25.238877333,25.0
7849,25.0232377742,9.28707321333,818.809834009,0.398054324414,26.618249802,25.0
7850,25.0007240685,9.41338,880.555052416,0.257933078323,26.219403475,25.0
7852,25.023362356,8.69640025333,949.55506078,0.346621350979,26.466050652,25.0
7857,24.9846174253,8.6892572,595.065212639,0.448499063252,19.668728276,25.0
7858,24.9849466771,8.97183097333,696.27737482,0.401704456936,26.91713209,25.0
7859,24.9970489063,9.20880430667,654.90567564,0.273423336517,25.992652234,25.0
7869,24.9949755096,9.20233832,572.035669674,0.456875997135,27.257707735,25.0
7872,25.0010444216,10.6279698933,657.189684182,0.709831601493,27.045123269,25.0
7873,25.0546323805,10.2322244267,557.981874429,0.594608358428,28.994828968,25.0
